วันที่,รหัสหวย,รางวัลทั้งหมด,4ตัวบน,3ตัวบน,2ตัวล่าง
2026-04-07,LV_R59,"{'lottoType': 'LV_R59', 'mainNumber': '345571', 'B4': '3455', 'B3': '455', 'B2': '55', 'L2': '71', 'T4': '3455', 'T3': '455', 'L3': []}",,,
2026-04-07,LV_R60,"{'lottoType': 'LV_R60', 'mainNumber': '143951', 'B4': '1439', 'B3': '439', 'B2': '39', 'L2': '51', 'T4': '1349', 'T3': '349', 'L3': []}",,,
2026-04-07,LV_R62,"{'lottoType': 'LV_R62', 'mainNumber': '304930', 'B4': '3049', 'B3': '049', 'B2': '49', 'L2': '30', 'T4': '0349', 'T3': '049', 'L3': []}",,,
2026-04-07,LV_R64,"{'lottoType': 'LV_R64', 'mainNumber': '686517', 'B4': '6865', 'B3': '865', 'B2': '65', 'L2': '17', 'T4': '5668', 'T3': '568', 'L3': []}",,,
2026-04-07,LV_R66,"{'lottoType': 'LV_R66', 'mainNumber': '907521', 'B4': '9075', 'B3': '075', 'B2': '75', 'L2': '21', 'T4': '0579', 'T3': '057', 'L3': []}",,,
2026-04-07,LV_R68,"{'lottoType': 'LV_R68', 'mainNumber': '485682', 'B4': '4856', 'B3': '856', 'B2': '56', 'L2': '82', 'T4': '4568', 'T3': '568', 'L3': []}",,,
2026-04-07,LV_R69,"{'lottoType': 'LV_R69', 'mainNumber': '110441', 'B4': '1104', 'B3': '104', 'B2': '04', 'L2': '41', 'T4': '0114', 'T3': '014', 'L3': []}",,,
2026-04-07,LV_R70,"{'lottoType': 'LV_R70', 'mainNumber': '489840', 'B4': '4898', 'B3': '898', 'B2': '98', 'L2': '40', 'T4': '4889', 'T3': '889', 'L3': []}",,,
2026-04-07,LV_R73,"{'lottoType': 'LV_R73', 'mainNumber': '154494', 'B4': '1544', 'B3': '544', 'B2': '44', 'L2': '94', 'T4': '1445', 'T3': '445', 'L3': []}",,,
2026-04-07,LV_R74,"{'lottoType': 'LV_R74', 'mainNumber': '190825', 'B4': '1908', 'B3': '908', 'B2': '08', 'L2': '25', 'T4': '0189', 'T3': '089', 'L3': []}",,,
2026-04-07,LV_R76,"{'lottoType': 'LV_R76', 'mainNumber': '713645', 'B4': '7136', 'B3': '136', 'B2': '36', 'L2': '45', 'T4': '1367', 'T3': '136', 'L3': []}",,,
2026-04-07,LV_R78,"{'lottoType': 'LV_R78', 'mainNumber': '030286', 'B4': '0302', 'B3': '302', 'B2': '02', 'L2': '86', 'T4': '0023', 'T3': '023', 'L3': []}",,,
2026-04-07,LV_R79,"{'lottoType': 'LV_R79', 'mainNumber': '140354', 'B4': '1403', 'B3': '403', 'B2': '03', 'L2': '54', 'T4': '0134', 'T3': '034', 'L3': []}",,,
2026-04-07,LV_R83,"{'lottoType': 'LV_R83', 'mainNumber': '852415', 'B4': '8524', 'B3': '524', 'B2': '24', 'L2': '15', 'T4': '2458', 'T3': '245', 'L3': []}",,,
2026-04-07,LV_R84,"{'lottoType': 'LV_R84', 'mainNumber': '940094', 'B4': '9400', 'B3': '400', 'B2': '00', 'L2': '94', 'T4': '0049', 'T3': '004', 'L3': []}",,,
2026-04-07,LV_R86,"{'lottoType': 'LV_R86', 'mainNumber': '339475', 'B4': '3394', 'B3': '394', 'B2': '94', 'L2': '75', 'T4': '3349', 'T3': '349', 'L3': []}",,,
2026-04-07,LV_R87,"{'lottoType': 'LV_R87', 'mainNumber': '855076', 'B4': '8550', 'B3': '550', 'B2': '50', 'L2': '76', 'T4': '0558', 'T3': '055', 'L3': []}",,,
2026-04-07,LV_R88,"{'lottoType': 'LV_R88', 'mainNumber': '690079', 'B4': '6900', 'B3': '900', 'B2': '00', 'L2': '79', 'T4': '0069', 'T3': '009', 'L3': []}",,,
2026-04-07,LV_R89,"{'lottoType': 'LV_R89', 'mainNumber': '406930', 'B4': '4069', 'B3': '069', 'B2': '69', 'L2': '30', 'T4': '0469', 'T3': '069', 'L3': []}",,,
2026-04-07,LV_R90,"{'lottoType': 'LV_R90', 'mainNumber': '743601', 'B4': '7436', 'B3': '436', 'B2': '36', 'L2': '01', 'T4': '3467', 'T3': '346', 'L3': []}",,,
2026-04-07,LV_R01,,,,
2026-04-07,LAHD,"{'lottoType': 'LAHD', 'mainNumber': '19347', 'B4': '9347', 'B3': '347', 'B2': '47', 'L3': [], 'L2': '19'}",,,
2026-04-07,LOEX,"{'lottoType': 'LOEX', 'mainNumber': '05213', 'B4': '5213', 'B3': '213', 'B2': '13', 'L3': [], 'L2': '05'}",,,
2026-04-07,VNAS,"{'lottoType': 'VNAS', 'mainNumber': '226', 'B3': '226', 'B2': '26', 'L3': [], 'L2': '98'}",,,
2026-04-07,TAIEXCIP,"{'lottoType': 'TAIEXCIP', 'mainNumber': '162', 'B3': '162', 'B2': '62', 'L3': [], 'L2': '63'}",,,
2026-04-07,HSIVIP_2,"{'lottoType': 'HSIVIP_2', 'mainNumber': '939', 'B3': '939', 'B2': '39', 'L3': [], 'L2': '34'}",,,
2026-04-07,SZSE_2,"{'lottoType': 'SZSE_2', 'mainNumber': '041', 'B3': '041', 'B2': '41', 'L3': [], 'L2': '51'}",,,
2026-04-07,SZSEVIP_2,"{'lottoType': 'SZSEVIP_2', 'mainNumber': '443', 'B3': '443', 'B2': '43', 'L3': [], 'L2': '64'}",,,
2026-04-07,STI,"{'lottoType': 'STI', 'mainNumber': '801', 'B3': '801', 'B2': '01', 'L3': [], 'L2': '39'}",,,
2026-04-07,BSE,"{'lottoType': 'BSE', 'mainNumber': '658', 'B3': '658', 'B2': '58', 'L3': [], 'L2': '73'}",,,
2026-04-07,UKX,"{'lottoType': 'UKX', 'mainNumber': '879', 'B3': '879', 'B2': '79', 'L3': [], 'L2': '50'}",,,
2026-04-07,LV_R40,"{'lottoType': 'LV_R40', 'mainNumber': '326510', 'B4': '3265', 'B3': '265', 'B2': '65', 'L2': '10', 'T4': '2356', 'T3': '256', 'L3': []}",,,
2026-04-07,LV_R02,"{'lottoType': 'LV_R02', 'mainNumber': '878866', 'B4': '8788', 'B3': '788', 'B2': '88', 'L2': '66', 'T4': '7888', 'T3': '788', 'L3': []}",,,
2026-04-07,LV_R43,"{'lottoType': 'LV_R43', 'mainNumber': '818754', 'B4': '8187', 'B3': '187', 'B2': '87', 'L2': '54', 'T4': '1788', 'T3': '178', 'L3': []}",,,
2026-04-07,LV_R82,"{'lottoType': 'LV_R82', 'mainNumber': '845365', 'B4': '8453', 'B3': '453', 'B2': '53', 'L2': '65', 'T4': '3458', 'T3': '345', 'L3': []}",,,
2026-04-07,LV_R04,"{'lottoType': 'LV_R04', 'mainNumber': '889030', 'B4': '8890', 'B3': '890', 'B2': '90', 'L2': '30', 'T4': '0889', 'T3': '089', 'L3': []}",,,
2026-04-07,LV_R05,"{'lottoType': 'LV_R05', 'mainNumber': '561854', 'B4': '5618', 'B3': '618', 'B2': '18', 'L2': '54', 'T4': '1568', 'T3': '168', 'L3': []}",,,
2026-04-07,LV_R03,"{'lottoType': 'LV_R03', 'mainNumber': '279397', 'B4': '2793', 'B3': '793', 'B2': '93', 'L2': '97', 'T4': '2379', 'T3': '379', 'L3': []}",,,
2026-04-07,LV_R06,"{'lottoType': 'LV_R06', 'mainNumber': '482840', 'B4': '4828', 'B3': '828', 'B2': '28', 'L2': '40', 'T4': '2488', 'T3': '288', 'L3': []}",,,
2026-04-07,LV_R07,"{'lottoType': 'LV_R07', 'mainNumber': '718499', 'B4': '7184', 'B3': '184', 'B2': '84', 'L2': '99', 'T4': '1478', 'T3': '148', 'L3': []}",,,
2026-04-07,UKXVIP,"{'lottoType': 'UKXVIP', 'mainNumber': '591', 'B3': '591', 'B2': '91', 'L3': [], 'L2': '70'}",,,
2026-04-07,LV_R08,"{'lottoType': 'LV_R08', 'mainNumber': '207321', 'B4': '2073', 'B3': '073', 'B2': '73', 'L2': '21', 'T4': '0237', 'T3': '037', 'L3': []}",,,
2026-04-07,NKYVIP_1,"{'lottoType': 'NKYVIP_1', 'mainNumber': '424', 'B3': '424', 'B2': '24', 'L3': [], 'L2': '99'}",,,
2026-04-07,LV_R09,"{'lottoType': 'LV_R09', 'mainNumber': '351957', 'B4': '3519', 'B3': '519', 'B2': '19', 'L2': '57', 'T4': '1359', 'T3': '159', 'L3': []}",,,
2026-04-07,NKY_1,"{'lottoType': 'NKY_1', 'mainNumber': '341', 'B3': '341', 'B2': '41', 'L3': [], 'L2': '27'}",,,
2026-04-07,LV_R10,"{'lottoType': 'LV_R10', 'mainNumber': '190593', 'B4': '1905', 'B3': '905', 'B2': '05', 'L2': '93', 'T4': '0159', 'T3': '059', 'L3': []}",,,
2026-04-07,LV_R11,"{'lottoType': 'LV_R11', 'mainNumber': '157096', 'B4': '1570', 'B3': '570', 'B2': '70', 'L2': '96', 'T4': '0157', 'T3': '057', 'L3': []}",,,
2026-04-07,LV_R12,"{'lottoType': 'LV_R12', 'mainNumber': '649925', 'B4': '6499', 'B3': '499', 'B2': '99', 'L2': '25', 'T4': '4699', 'T3': '499', 'L3': []}",,,
2026-04-07,SZSEVIP_1,"{'lottoType': 'SZSEVIP_1', 'mainNumber': '933', 'B3': '933', 'B2': '33', 'L3': [], 'L2': '50'}",,,
2026-04-07,VNSTR,"{'lottoType': 'VNSTR', 'mainNumber': '769', 'B3': '769', 'B2': '69', 'L3': [], 'L2': '81'}",,,
2026-04-07,LV_R13,"{'lottoType': 'LV_R13', 'mainNumber': '702529', 'B4': '7025', 'B3': '025', 'B2': '25', 'L2': '29', 'T4': '0257', 'T3': '025', 'L3': []}",,,
2026-04-07,LV_R14,"{'lottoType': 'LV_R14', 'mainNumber': '284593', 'B4': '2845', 'B3': '845', 'B2': '45', 'L2': '93', 'T4': '2458', 'T3': '458', 'L3': []}",,,
2026-04-07,HSIVIP_1,"{'lottoType': 'HSIVIP_1', 'mainNumber': '169', 'B3': '169', 'B2': '69', 'L3': [], 'L2': '09'}",,,
2026-04-07,LV_R15,"{'lottoType': 'LV_R15', 'mainNumber': '741092', 'B4': '7410', 'B3': '410', 'B2': '10', 'L2': '92', 'T4': '0147', 'T3': '014', 'L3': []}",,,
2026-04-07,LV_R16,"{'lottoType': 'LV_R16', 'mainNumber': '802932', 'B4': '8029', 'B3': '029', 'B2': '29', 'L2': '32', 'T4': '0289', 'T3': '029', 'L3': []}",,,
2026-04-07,LV_R18,"{'lottoType': 'LV_R18', 'mainNumber': '619561', 'B4': '6195', 'B3': '195', 'B2': '95', 'L2': '61', 'T4': '1569', 'T3': '159', 'L3': []}",,,
2026-04-07,LV_R19,"{'lottoType': 'LV_R19', 'mainNumber': '546297', 'B4': '5462', 'B3': '462', 'B2': '62', 'L2': '97', 'T4': '2456', 'T3': '246', 'L3': []}",,,
2026-04-07,LV_R21,"{'lottoType': 'LV_R21', 'mainNumber': '920701', 'B4': '9207', 'B3': '207', 'B2': '07', 'L2': '01', 'T4': '0279', 'T3': '027', 'L3': []}",,,
2026-04-07,LV_R20,"{'lottoType': 'LV_R20', 'mainNumber': '337305', 'B4': '3373', 'B3': '373', 'B2': '73', 'L2': '05', 'T4': '3337', 'T3': '337', 'L3': []}",,,
2026-04-07,LATV,"{'lottoType': 'LATV', 'mainNumber': '42215', 'B4': '2215', 'B3': '215', 'B2': '15', 'L3': [], 'L2': '42'}",,,
2026-04-07,LV_R22,"{'lottoType': 'LV_R22', 'mainNumber': '741002', 'B4': '7410', 'B3': '410', 'B2': '10', 'L2': '02', 'T4': '0147', 'T3': '014', 'L3': []}",,,
2026-04-07,LV_R23,"{'lottoType': 'LV_R23', 'mainNumber': '145002', 'B4': '1450', 'B3': '450', 'B2': '50', 'L2': '02', 'T4': '0145', 'T3': '045', 'L3': []}",,,
2026-04-07,LV_R24,"{'lottoType': 'LV_R24', 'mainNumber': '662679', 'B4': '6626', 'B3': '626', 'B2': '26', 'L2': '79', 'T4': '2666', 'T3': '266', 'L3': []}",,,
2026-04-07,LV_R25,"{'lottoType': 'LV_R25', 'mainNumber': '801015', 'B4': '8010', 'B3': '010', 'B2': '10', 'L2': '15', 'T4': '0018', 'T3': '001', 'L3': []}",,,
2026-04-07,SZSE_1,"{'lottoType': 'SZSE_1', 'mainNumber': '583', 'B3': '583', 'B2': '83', 'L3': [], 'L2': '07'}",,,
2026-04-07,HSI_1,,,,
2026-04-07,LV_R26,"{'lottoType': 'LV_R26', 'mainNumber': '421688', 'B4': '4216', 'B3': '216', 'B2': '16', 'L2': '88', 'T4': '1246', 'T3': '126', 'L3': []}",,,
2026-04-07,LV_R27,"{'lottoType': 'LV_R27', 'mainNumber': '009988', 'B4': '0099', 'B3': '099', 'B2': '99', 'L2': '88', 'T4': '0099', 'T3': '099', 'L3': []}",,,
2026-04-07,VNHD,"{'lottoType': 'VNHD', 'mainNumber': '718', 'B3': '718', 'B2': '18', 'L3': [], 'L2': '49'}",,,
2026-04-07,NKY_2,"{'lottoType': 'NKY_2', 'mainNumber': '956', 'B3': '956', 'B2': '56', 'L3': [], 'L2': '88'}",,,
2026-04-07,KTOP30,"{'lottoType': 'KTOP30', 'mainNumber': '690', 'B3': '690', 'B2': '90', 'L3': [], 'L2': '93'}",,,
2026-04-07,LV_R31,"{'lottoType': 'LV_R31', 'mainNumber': '711287', 'B4': '7112', 'B3': '112', 'B2': '12', 'L2': '87', 'T4': '1127', 'T3': '112', 'L3': []}",,,
2026-04-07,TAIEX,"{'lottoType': 'TAIEX', 'mainNumber': '982', 'B3': '982', 'B2': '82', 'L3': [], 'L2': '39'}",,,
2026-04-07,LV_R32,"{'lottoType': 'LV_R32', 'mainNumber': '253267', 'B4': '2532', 'B3': '532', 'B2': '32', 'L2': '67', 'T4': '2235', 'T3': '235', 'L3': []}",,,
2026-04-07,KTOPVIP,"{'lottoType': 'KTOPVIP', 'mainNumber': '540', 'B3': '540', 'B2': '40', 'L3': [], 'L2': '87'}",,,
2026-04-07,NKYVIP_2,"{'lottoType': 'NKYVIP_2', 'mainNumber': '764', 'B3': '764', 'B2': '64', 'L3': [], 'L2': '72'}",,,
2026-04-07,VNTV,"{'lottoType': 'VNTV', 'mainNumber': '4965', 'B4': '4965', 'B3': '965', 'B2': '65', 'L3': [], 'L2': '96'}",,,
2026-04-07,LASTR,"{'lottoType': 'LASTR', 'mainNumber': '47112', 'B4': '7112', 'B3': '112', 'B2': '12', 'L3': [], 'L2': '47'}",,,
2026-04-07,LV_R41,"{'lottoType': 'LV_R41', 'mainNumber': '676023', 'B4': '6760', 'B3': '760', 'B2': '60', 'L2': '23', 'T4': '0667', 'T3': '067', 'L3': []}",,,
2026-04-07,LV_R42,"{'lottoType': 'LV_R42', 'mainNumber': '273356', 'B4': '2733', 'B3': '733', 'B2': '33', 'L2': '56', 'T4': '2337', 'T3': '337', 'L3': []}",,,
2026-04-06,HSI_1,,,,
2026-04-06,LATKVIP,"{'lottoType': 'LATKVIP', 'mainNumber': '80120', 'B3': '120', 'B2': '20', 'L3': [], 'L2': '01'}",,,
2026-04-06,LAVIP,"{'lottoType': 'LAVIP', 'mainNumber': '29435', 'B4': '9435', 'B3': '435', 'B2': '35', 'L3': [], 'L2': '94'}",,,
2026-04-06,LOEX,"{'lottoType': 'LOEX', 'mainNumber': '45343', 'B4': '5343', 'B3': '343', 'B2': '43', 'L3': [], 'L2': '45'}",,,
2026-04-06,LATK5D,"{'lottoType': 'LATK5D', 'mainNumber': '99897', 'B3': '897', 'B2': '97', 'L3': [], 'L2': '98'}",,,
2026-04-06,VNSPC_2,"{'lottoType': 'VNSPC_2', 'mainNumber': '3158', 'B4': '3158', 'B3': '158', 'B2': '58', 'L3': [], 'L2': '62'}",,,
2026-04-06,VNPTN,"{'lottoType': 'VNPTN', 'mainNumber': '1986', 'B4': '1986', 'B3': '986', 'B2': '86', 'L3': [], 'L2': '43'}",,,
2026-04-06,HSIVIP_1,"{'lottoType': 'HSIVIP_1', 'mainNumber': '829', 'B3': '829', 'B2': '29', 'L3': [], 'L2': '20'}",,,
2026-04-06,TAIEXCIP,"{'lottoType': 'TAIEXCIP', 'mainNumber': '842', 'B3': '842', 'B2': '42', 'L3': [], 'L2': '44'}",,,
2026-04-06,EGX30,"{'lottoType': 'EGX30', 'mainNumber': '158', 'B3': '158', 'B2': '58', 'L3': [], 'L2': '15'}",,,
2026-04-06,LV_R03,"{'lottoType': 'LV_R03', 'mainNumber': '152019', 'B4': '1520', 'B3': '520', 'B2': '20', 'L2': '19', 'T4': '0125', 'T3': '025', 'L3': []}",,,
2026-04-06,LV_R04,"{'lottoType': 'LV_R04', 'mainNumber': '948340', 'B4': '9483', 'B3': '483', 'B2': '83', 'L2': '40', 'T4': '3489', 'T3': '348', 'L3': []}",,,
2026-04-06,LV_R05,"{'lottoType': 'LV_R05', 'mainNumber': '115821', 'B4': '1158', 'B3': '158', 'B2': '58', 'L2': '21', 'T4': '1158', 'T3': '158', 'L3': []}",,,
2026-04-06,VNSTR,"{'lottoType': 'VNSTR', 'mainNumber': '917', 'B3': '917', 'B2': '17', 'L3': [], 'L2': '95'}",,,
2026-04-06,LV_R83,"{'lottoType': 'LV_R83', 'mainNumber': '129141', 'B4': '1291', 'B3': '291', 'B2': '91', 'L2': '41', 'T4': '1129', 'T3': '129', 'L3': []}",,,
2026-04-06,SZSE_1,,,,
2026-04-06,LV_R09,"{'lottoType': 'LV_R09', 'mainNumber': '123624', 'B4': '1236', 'B3': '236', 'B2': '36', 'L2': '24', 'T4': '1236', 'T3': '236', 'L3': []}",,,
2026-04-06,LV_R08,"{'lottoType': 'LV_R08', 'mainNumber': '406647', 'B4': '4066', 'B3': '066', 'B2': '66', 'L2': '47', 'T4': '0466', 'T3': '066', 'L3': []}",,,
2026-04-06,LV_R10,"{'lottoType': 'LV_R10', 'mainNumber': '396685', 'B4': '3966', 'B3': '966', 'B2': '66', 'L2': '85', 'T4': '3669', 'T3': '669', 'L3': []}",,,
2026-04-06,LV_R11,"{'lottoType': 'LV_R11', 'mainNumber': '916142', 'B4': '9161', 'B3': '161', 'B2': '61', 'L2': '42', 'T4': '1169', 'T3': '116', 'L3': []}",,,
2026-04-06,LV_R13,"{'lottoType': 'LV_R13', 'mainNumber': '147283', 'B4': '1472', 'B3': '472', 'B2': '72', 'L2': '83', 'T4': '1247', 'T3': '247', 'L3': []}",,,
2026-04-06,LV_R16,"{'lottoType': 'LV_R16', 'mainNumber': '043520', 'B4': '0435', 'B3': '435', 'B2': '35', 'L2': '20', 'T4': '0345', 'T3': '345', 'L3': []}",,,
2026-04-06,LV_R20,"{'lottoType': 'LV_R20', 'mainNumber': '383241', 'B4': '3832', 'B3': '832', 'B2': '32', 'L2': '41', 'T4': '2338', 'T3': '238', 'L3': []}",,,
2026-04-06,LV_R24,"{'lottoType': 'LV_R24', 'mainNumber': '302062', 'B4': '3020', 'B3': '020', 'B2': '20', 'L2': '62', 'T4': '0023', 'T3': '002', 'L3': []}",,,
2026-04-06,SZSEVIP_1,"{'lottoType': 'SZSEVIP_1', 'mainNumber': '083', 'B3': '083', 'B2': '83', 'L3': [], 'L2': '08'}",,,
2026-04-06,LV_R12,"{'lottoType': 'LV_R12', 'mainNumber': '597614', 'B4': '5976', 'B3': '976', 'B2': '76', 'L2': '14', 'T4': '5679', 'T3': '679', 'L3': []}",,,
2026-04-06,LV_R14,"{'lottoType': 'LV_R14', 'mainNumber': '228593', 'B4': '2285', 'B3': '285', 'B2': '85', 'L2': '93', 'T4': '2258', 'T3': '258', 'L3': []}",,,
2026-04-06,LV_R18,"{'lottoType': 'LV_R18', 'mainNumber': '933988', 'B4': '9339', 'B3': '339', 'B2': '39', 'L2': '88', 'T4': '3399', 'T3': '339', 'L3': []}",,,
2026-04-06,NKYVIP_1,"{'lottoType': 'NKYVIP_1', 'mainNumber': '395', 'B3': '395', 'B2': '95', 'L3': [], 'L2': '16'}",,,
2026-04-06,LV_R21,"{'lottoType': 'LV_R21', 'mainNumber': '928392', 'B4': '9283', 'B3': '283', 'B2': '83', 'L2': '92', 'T4': '2389', 'T3': '238', 'L3': []}",,,
2026-04-06,LV_R17,"{'lottoType': 'LV_R17', 'mainNumber': '435617', 'B4': '4356', 'B3': '356', 'B2': '56', 'L2': '17', 'T4': '3456', 'T3': '356', 'L3': []}",,,
2026-04-06,LV_R19,"{'lottoType': 'LV_R19', 'mainNumber': '875151', 'B4': '8751', 'B3': '751', 'B2': '51', 'L2': '51', 'T4': '1578', 'T3': '157', 'L3': []}",,,
2026-04-06,LV_R22,"{'lottoType': 'LV_R22', 'mainNumber': '391108', 'B4': '3911', 'B3': '911', 'B2': '11', 'L2': '08', 'T4': '1139', 'T3': '119', 'L3': []}",,,
2026-04-06,LV_R26,"{'lottoType': 'LV_R26', 'mainNumber': '036367', 'B4': '0363', 'B3': '363', 'B2': '63', 'L2': '67', 'T4': '0336', 'T3': '336', 'L3': []}",,,
2026-04-06,LV_R29,"{'lottoType': 'LV_R29', 'mainNumber': '706033', 'B4': '7060', 'B3': '060', 'B2': '60', 'L2': '33', 'T4': '0067', 'T3': '006', 'L3': []}",,,
2026-04-06,LV_R31,"{'lottoType': 'LV_R31', 'mainNumber': '578126', 'B4': '5781', 'B3': '781', 'B2': '81', 'L2': '26', 'T4': '1578', 'T3': '178', 'L3': []}",,,
2026-04-06,LV_R33,"{'lottoType': 'LV_R33', 'mainNumber': '198218', 'B4': '1982', 'B3': '982', 'B2': '82', 'L2': '18', 'T4': '1289', 'T3': '289', 'L3': []}",,,
2026-04-06,LV_R35,"{'lottoType': 'LV_R35', 'mainNumber': '800629', 'B4': '8006', 'B3': '006', 'B2': '06', 'L2': '29', 'T4': '0068', 'T3': '006', 'L3': []}",,,
2026-04-06,LV_R37,"{'lottoType': 'LV_R37', 'mainNumber': '678168', 'B4': '6781', 'B3': '781', 'B2': '81', 'L2': '68', 'T4': '1678', 'T3': '178', 'L3': []}",,,
2026-04-06,LV_R25,"{'lottoType': 'LV_R25', 'mainNumber': '706244', 'B4': '7062', 'B3': '062', 'B2': '62', 'L2': '44', 'T4': '0267', 'T3': '026', 'L3': []}",,,
2026-04-06,LV_R27,"{'lottoType': 'LV_R27', 'mainNumber': '112365', 'B4': '1123', 'B3': '123', 'B2': '23', 'L2': '65', 'T4': '1123', 'T3': '123', 'L3': []}",,,
2026-04-06,LV_R28,"{'lottoType': 'LV_R28', 'mainNumber': '646912', 'B4': '6469', 'B3': '469', 'B2': '69', 'L2': '12', 'T4': '4669', 'T3': '469', 'L3': []}",,,
2026-04-06,LV_R30,"{'lottoType': 'LV_R30', 'mainNumber': '252726', 'B4': '2527', 'B3': '527', 'B2': '27', 'L2': '26', 'T4': '2257', 'T3': '257', 'L3': []}",,,
2026-04-06,LV_R32,"{'lottoType': 'LV_R32', 'mainNumber': '895806', 'B4': '8958', 'B3': '958', 'B2': '58', 'L2': '06', 'T4': '5889', 'T3': '589', 'L3': []}",,,
2026-04-06,LV_R34,"{'lottoType': 'LV_R34', 'mainNumber': '414425', 'B4': '4144', 'B3': '144', 'B2': '44', 'L2': '25', 'T4': '1444', 'T3': '144', 'L3': []}",,,
2026-04-06,LV_R36,"{'lottoType': 'LV_R36', 'mainNumber': '833281', 'B4': '8332', 'B3': '332', 'B2': '32', 'L2': '81', 'T4': '2338', 'T3': '233', 'L3': []}",,,
2026-04-06,LV_R38,"{'lottoType': 'LV_R38', 'mainNumber': '216665', 'B4': '2166', 'B3': '166', 'B2': '66', 'L2': '65', 'T4': '1266', 'T3': '166', 'L3': []}",,,
2026-04-06,LV_R40,"{'lottoType': 'LV_R40', 'mainNumber': '844791', 'B4': '8447', 'B3': '447', 'B2': '47', 'L2': '91', 'T4': '4478', 'T3': '447', 'L3': []}",,,
2026-04-06,LV_R39,"{'lottoType': 'LV_R39', 'mainNumber': '817230', 'B4': '8172', 'B3': '172', 'B2': '72', 'L2': '30', 'T4': '1278', 'T3': '127', 'L3': []}",,,
2026-04-06,LV_R41,"{'lottoType': 'LV_R41', 'mainNumber': '186601', 'B4': '1866', 'B3': '866', 'B2': '66', 'L2': '01', 'T4': '1668', 'T3': '668', 'L3': []}",,,
2026-04-06,LV_R42,"{'lottoType': 'LV_R42', 'mainNumber': '895655', 'B4': '8956', 'B3': '956', 'B2': '56', 'L2': '55', 'T4': '5689', 'T3': '569', 'L3': []}",,,
2026-04-06,LV_R43,"{'lottoType': 'LV_R43', 'mainNumber': '705903', 'B4': '7059', 'B3': '059', 'B2': '59', 'L2': '03', 'T4': '0579', 'T3': '059', 'L3': []}",,,
2026-04-06,LV_R45,"{'lottoType': 'LV_R45', 'mainNumber': '886283', 'B4': '8862', 'B3': '862', 'B2': '62', 'L2': '83', 'T4': '2688', 'T3': '268', 'L3': []}",,,
2026-04-06,LV_R47,"{'lottoType': 'LV_R47', 'mainNumber': '507024', 'B4': '5070', 'B3': '070', 'B2': '70', 'L2': '24', 'T4': '0057', 'T3': '007', 'L3': []}",,,
2026-04-06,LV_R49,"{'lottoType': 'LV_R49', 'mainNumber': '908078', 'B4': '9080', 'B3': '080', 'B2': '80', 'L2': '78', 'T4': '0089', 'T3': '008', 'L3': []}",,,
2026-04-06,LV_R51,"{'lottoType': 'LV_R51', 'mainNumber': '800268', 'B4': '8002', 'B3': '002', 'B2': '02', 'L2': '68', 'T4': '0028', 'T3': '002', 'L3': []}",,,
2026-04-06,LV_R44,"{'lottoType': 'LV_R44', 'mainNumber': '693100', 'B4': '6931', 'B3': '931', 'B2': '31', 'L2': '00', 'T4': '1369', 'T3': '139', 'L3': []}",,,
2026-04-06,LV_R48,"{'lottoType': 'LV_R48', 'mainNumber': '132690', 'B4': '1326', 'B3': '326', 'B2': '26', 'L2': '90', 'T4': '1236', 'T3': '236', 'L3': []}",,,
2026-04-06,LV_R50,"{'lottoType': 'LV_R50', 'mainNumber': '175922', 'B4': '1759', 'B3': '759', 'B2': '59', 'L2': '22', 'T4': '1579', 'T3': '579', 'L3': []}",,,
2026-04-06,LV_R59,"{'lottoType': 'LV_R59', 'mainNumber': '756038', 'B4': '7560', 'B3': '560', 'B2': '60', 'L2': '38', 'T4': '0567', 'T3': '056', 'L3': []}",,,
2026-04-06,LV_R62,"{'lottoType': 'LV_R62', 'mainNumber': '659895', 'B4': '6598', 'B3': '598', 'B2': '98', 'L2': '95', 'T4': '5689', 'T3': '589', 'L3': []}",,,
2026-04-06,LV_R66,"{'lottoType': 'LV_R66', 'mainNumber': '390574', 'B4': '3905', 'B3': '905', 'B2': '05', 'L2': '74', 'T4': '0359', 'T3': '059', 'L3': []}",,,
2026-04-06,LV_R54,"{'lottoType': 'LV_R54', 'mainNumber': '512734', 'B4': '5127', 'B3': '127', 'B2': '27', 'L2': '34', 'T4': '1257', 'T3': '127', 'L3': []}",,,
2026-04-06,LV_R56,"{'lottoType': 'LV_R56', 'mainNumber': '575500', 'B4': '5755', 'B3': '755', 'B2': '55', 'L2': '00', 'T4': '5557', 'T3': '557', 'L3': []}",,,
2026-04-06,LV_R60,"{'lottoType': 'LV_R60', 'mainNumber': '698270', 'B4': '6982', 'B3': '982', 'B2': '82', 'L2': '70', 'T4': '2689', 'T3': '289', 'L3': []}",,,
2026-04-06,LV_R61,"{'lottoType': 'LV_R61', 'mainNumber': '309315', 'B4': '3093', 'B3': '093', 'B2': '93', 'L2': '15', 'T4': '0339', 'T3': '039', 'L3': []}",,,
2026-04-06,LV_R63,"{'lottoType': 'LV_R63', 'mainNumber': '056362', 'B4': '0563', 'B3': '563', 'B2': '63', 'L2': '62', 'T4': '0356', 'T3': '356', 'L3': []}",,,
2026-04-06,LV_R64,"{'lottoType': 'LV_R64', 'mainNumber': '925839', 'B4': '9258', 'B3': '258', 'B2': '58', 'L2': '39', 'T4': '2589', 'T3': '258', 'L3': []}",,,
